,執行單位,標案名稱,詳細連結
15677,新竹縣政府工務處養護科,108年縣道122線天然災害搶修搶險暨小型復建工程(開口契約),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T24262A2G&iuid=3T3F4C4C3N4E3Q4A
15678,新竹縣政府工務處養護科,107年度縣轄道路管線挖掘及用戶接管路面修復工程(開口契約)-B區,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T24262A2F292H&iuid=3T3F4C4C3N4E3Q4A
15679,新竹縣政府工務處養護科,108年度縣道養護及改善工程(115、117、123線)(開口契約）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426292B&iuid=3T3F4C4C3N4E3Q4A
15680,新竹縣政府工務處養護科,108年度鄉道養護及改善工程(竹北、湖口)(開口契約),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426282H&iuid=3T3F4C4C3N4E3Q4A
15681,新竹縣政府工務處養護科,108年度鄉道養護及改善工程(峨眉、竹東、五峰)(開口契約）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426282G&iuid=3T3F4C4C3N4E3Q4A
15682,新竹縣政府工務處養護科,108年度鄉道養護及改善工程(新埔、芎林)(開口契約),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426282D&iuid=3T3F4C4C3N4E3Q4A
15683,新竹縣政府工務處養護科,107年度縣轄道路管線挖掘及用戶接管路面修復工程(開口契約)-A區-2,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T24262A2F292G&iuid=3T3F4C4C3N4E3Q4A
15684,新竹縣政府工務處養護科,108年度人行道養護及改善工程(開口契約）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426292G&iuid=3T3F4C4C3N4E3Q4A
15685,新竹縣政府工務處養護科,108年度縣道養護及改善工程(118線)(開口契約）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426292D&iuid=3T3F4C4C3N4E3Q4A
15686,新竹縣政府工務處養護科,108年度市區道路養護及改善工程(開口契約）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426292C&iuid=3T3F4C4C3N4E3Q4A
15687,新竹縣政府工務處養護科,108年度道路標誌標線工程(開口契約）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426292F&iuid=3T3F4C4C3N4E3Q4A
15688,新竹縣政府工務處養護科,108年度鄉道養護及改善工程(北埔、關西)(開口契約),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262M27372C47&iprjno=2D1R1S281T2426282I&iuid=3T3F4C4C3N4E3Q4A
15689,新竹瓦斯股份有限公司,竹北市十興路(佳泰世紀城)大樓表外管工程(施工費)乙式,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262827282A39&iprjno=2H2F1T202821262A272C2L&iuid=3T3F4C4C3N4E3Q4A
15690,新竹瓦斯股份有限公司,鳳山工業區輸配氣管新設工程(施工費)乙式,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262827282A39&iprjno=2H2F1T202821262E272C2F&iuid=3T3F4C4C3N4E3Q4A
15691,新竹瓦斯股份有限公司,湖口鄉鳳凰村輸配氣管新設工程(第二期)(施工費)乙式,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262827282A39&iprjno=2H2H1T202821262E272C2G&iuid=3T3F4C4C3N4E3Q4A
15692,新竹瓦斯股份有限公司,竹北市興隆路(水公園大樓)表外管工程(施工費)乙式,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262827282A39&iprjno=2H2F1T202921262A272C2G&iuid=3T3F4C4C3N4E3Q4A
15693,新竹瓦斯股份有限公司,湖口鄉工業一路(展宇科技等七間公司)表外管支管工程(施工費)乙式,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262827282A39&iprjno=2H2F1T202921262E272C2F&iuid=3T3F4C4C3N4E3Q4A
15694,新竹瓦斯股份有限公司,新豐鄉明新重劃區輸配氣管新設工程(施工費)乙式,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R232424262827282A39&iprjno=2H2F1T202721262D272C2J&iuid=3T3F4C4C3N4E3Q4A
15695,行政院農業委員會水土保持局臺北分局,108年度新竹等地區定期預約緊急處理與維護工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R20232027242D282A35&iprjno=1P1Q261R2J2O2R252A2H2B2H2F2K2N2R&iuid=3T3F4C4C3N4E3Q4A
15696,交通部公路總局西部濱海公路北區臨時工程處第二工務段,西濱快速公路WH10-C標64K+005∼69K+600主線新建工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R232227252A282C3B&iprjno=1P1Q232H2J3D30282A2D2E35&iuid=3T3F4C4C3N4E3Q4A
15697,交通部公路總局第一區養護工程處新竹工務段,台3線61.2K~93.2K段公路設施改善工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2322272427282E3B&iprjno=1P1Q26212J252A292C292F&iuid=3T3F4C4C3N4E3Q4A
15698,交通部公路總局第一區養護工程處新竹工務段,新竹段108年台3線預約經常性公路零星修復工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2322272427282E3B&iprjno=1P1Q26212J252Q282J&iuid=3T3F4C4C3N4E3Q4A
15699,交通部公路總局第一區養護工程處新竹工務段,台3線74K~77K段公路設施改善工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2322272427282E3B&iprjno=2C1R1S262K2L26282A2F2E2I2I3A2M30&iuid=3T3F4C4C3N4E3Q4A
15700,交通部公路總局第一區養護工程處新竹工務段,台68線11K~14K段側車道路基路面改善工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2322272427282E3B&iprjno=1P1Q26212J252Q2P2E&iuid=3T3F4C4C3N4E3Q4A
15701,交通部高速公路局北區養護工程分局,108-109年度關西段轄區交通設施維護工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2320272427282A3B&iprjno=1P1Q262I2226263A2A2D2E&iuid=3T3F4C4C3N4E3Q4A
15702,台灣自來水股份有限公司第三區管理處,竹北營運所108年度用戶外線新(改)裝工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2D2K1P202A2126282D362B2G2J&iuid=3T3F4C4C3N4E3Q4A
15703,台灣自來水股份有限公司第三區管理處,湖口107-05-02中小區計量管網工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2E2E1P202921262B2A2D2B2G2K&iuid=3T3F4C4C3N4E3Q4A
15704,台灣自來水股份有限公司第三區管理處,竹北市光明六路汰換管線工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2S2E1P202921262B2A2D2B2G2J&iuid=3T3F4C4C3N4E3Q4A
15705,台灣自來水股份有限公司第三區管理處,新豐鄉青埔村3、7、8、9、10鄰供水延管工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2Q2H1P202921262B2A2D2B2H2N&iuid=3T3F4C4C3N4E3Q4A
15706,台灣自來水股份有限公司第三區管理處,新竹服務所108年度用戶外線新(改)裝工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2D2K1P202A21262B2A2D2B2G2J&iuid=3T3F4C4C3N4E3Q4A
15707,台灣自來水股份有限公司第三區管理處,湖口營運所轄區管線工程單價採購(107年),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2I2F2S1R23242D&iuid=3T3F4C4C3N4E3Q4A
15708,台灣自來水股份有限公司第三區管理處,108年竹東營運所、寶山給水廠管線修漏工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2G1T1P21222B23292I2I&iuid=3T3F4C4C3N4E3Q4A
15709,台灣自來水股份有限公司第三區管理處,竹北營運所轄區管線工程單價採購(107年),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2I2F301R23242D&iuid=3T3F4C4C3N4E3Q4A
15710,台灣自來水股份有限公司第三區管理處,竹北營運所辦公廳增建工程及新建監控室工程(併案),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=33301P202821262B2A2D2B2I2K2H2M2Q&iuid=3T3F4C4C3N4E3Q4A
15711,台灣自來水股份有限公司第三區管理處,新竹縣新埔鎮下寮段住宅社區開發供水管線工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=332T1P202921262B2B2D2B2G2J&iuid=3T3F4C4C3N4E3Q4A
15712,台灣自來水股份有限公司第三區管理處,竹東營運所106年度用戶外線新(改)裝工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2D2K1P20282126282D2T2B2G2J&iuid=3T3F4C4C3N4E3Q4A
15713,台灣自來水股份有限公司第三區管理處,108年竹北、湖口營運所管線修漏工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125242429282A39&iprjno=2G1T1P21222B23292I2H&iuid=3T3F4C4C3N4E3Q4A
15714,台灣中油股份有限公司天然氣事業部公用天然氣營業處,竹東轄區搶修及重置汰換單價發包工程(108),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R212522282F282I39&iprjno=2M2G2F20292726282G2I&iuid=3T3F4C4C3N4E3Q4A
15715,台灣中油股份有限公司油品行銷事業部,新竹空軍基地整地及油槽基礎工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2125222827282A39&iprjno=2E2D2G202A2426282A2D&iuid=3T3F4C4C3N4E3Q4A
15716,台灣電力股份有限公司輸變電工程處北區施工處,天輪~龍潭345kV線#146等7座鐵塔基礎工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232M2C282D39&iprjno=20212220292927282D2J&iuid=3T3F4C4C3N4E3Q4A
15717,台灣電力股份有限公司輸變電工程處北區施工處,天輪~龍潭345kV線#141等7座鐵塔基礎工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232M2C282D39&iprjno=20212220292927282C2F&iuid=3T3F4C4C3N4E3Q4A
15718,台灣電力股份有限公司輸變電工程處北區施工處,天輪~龍潭345kV線#140等6座鐵塔基礎工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232M2C282D39&iprjno=20212220292927282C2G&iuid=3T3F4C4C3N4E3Q4A
15719,台灣電力股份有限公司輸變電工程處北區施工處,天輪~龍潭345kV線#139~#184塔基鑽探、地質安全評估及塔基監測工作工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232M2C282D39&iprjno=20212220282927282D2J&iuid=3T3F4C4C3N4E3Q4A
15720,台灣電力股份有限公司輸變電工程處中區施工處,「1.竹園~峨眉161kV線｣、「2.通霄~卓蘭電廠分歧雙T進樟樹161kV線｣等線路改接工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232M2C282B39&iprjno=202123202A2927282B2C&iuid=3T3F4C4C3N4E3Q4A
15721,台灣電力股份有限公司輸變電工程處中區施工處,竹園~峨眉、竹園~積P4.竹園~積P7、后里~達晶二一進一出美光二等161kV線電纜延放暨拆除工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232M2C282B39&iprjno=20212320292927282E2D&iuid=3T3F4C4C3N4E3Q4A
15722,台灣電力股份有限公司新竹區營業處,新竹區營業處107年配電管路推進、潛挖、圍籬、管中管、橋樑附掛、配電室部分設施工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q2220292B26282A2J&iuid=3T3F4C4C3N4E3Q4A
15723,台灣電力股份有限公司新竹區營業處,新竹區營業處107年丁工區零星配電外線及零星管路綜合工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q2220292B26282A2K&iuid=3T3F4C4C3N4E3Q4A
15724,台灣電力股份有限公司新竹區營業處,新竹區營業處108年乙工區配電管路及零星外線綜合工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q22202A2B26282A2E&iuid=3T3F4C4C3N4E3Q4A
15725,台灣電力股份有限公司新竹區營業處,新竹區營業處107年丙工區配電管路及零星外線綜合工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q2220292B26282A2F&iuid=3T3F4C4C3N4E3Q4A
15726,台灣電力股份有限公司新竹區營業處,新竹區營業處107年丁工區配電外線及零星管路綜合工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q2220292B26282A2G&iuid=3T3F4C4C3N4E3Q4A
15727,台灣電力股份有限公司新竹區營業處,新變801號新埔S/S#2主變壓器暨竹北S/S#780、790、香山S/S#770氣體斷路器汰換工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q22202A2B26282C2D&iuid=3T3F4C4C3N4E3Q4A
15728,台灣電力股份有限公司新竹區營業處,新竹區營業處107年丙工區零星配電管路及零星外線綜合工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q2220292B26282A2L&iuid=3T3F4C4C3N4E3Q4A
15729,台灣電力股份有限公司新竹區營業處,新竹區營業處108年丙工區配電外線及零星管路綜合工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R1R2123232L27282I39&iprjno=1P1Q22202A2B26282A2F&iuid=3T3F4C4C3N4E3Q4A
15730,桃園市政府水務局,107年度桃園市市管河川北區水利天然災害緊急搶修(險)工程(蘆竹區、龜山區、桃園區、八德區、大溪區、復興區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q2421242527253C2D&iuid=3T3F4C4C3N4E3Q4A
15731,桃園市政府水務局,108年桃園市雨水下水道清淤暨巡檢工程（開口契約）(北區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252122252F253C2D&iuid=3T3F4C4C3N4E3Q4A
15732,桃園市政府水務局,108年桃園市雨水下水道清淤暨巡檢工程(開口契約)(南區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252122252F253C2D2B2H&iuid=3T3F4C4C3N4E3Q4A
15733,桃園市政府水務局,108年桃園市雨水下水道維護工程（開口契約）（ 北區）(第一次變更設計),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q2521232628253C2D2B2H&iuid=3T3F4C4C3N4E3Q4A
15734,桃園市政府水務局,108年度桃園市市管河川河道整理及疏濬清淤工程(後續擴充),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123252F252R2D2B2I&iuid=3T3F4C4C3N4E3Q4A
15735,桃園市政府水務局,108年度桃園市河川構造物維護工程(南區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123242F252R2G&iuid=3T3F4C4C3N4E3Q4A
15736,桃園市政府水務局,108年桃園市雨水下水道維護工程(南區)(開口契約),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q262023252D253C2D&iuid=3T3F4C4C3N4E3Q4A
15737,桃園市政府水務局,108年度桃園市市管河川南區水利天然災害緊急搶修(險)工程(觀音區、新屋區、楊梅區、中壢區、平鎮區、龍潭區、大園區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123242C252R2F&iuid=3T3F4C4C3N4E3Q4A
15738,桃園市政府水務局,108年度桃園市污水管線維護及緊急搶修開口契約,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123242D252R2F&iuid=3T3F4C4C3N4E3Q4A
15739,桃園市政府水務局,108年度老街溪環境及土木機電附屬設施開口契約工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123242F252R2E&iuid=3T3F4C4C3N4E3Q4A
15740,桃園市政府水務局,107年度桃園市污水下水道系統施工路面修復工程(開口契約),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252023242A253C2D&iuid=3T3F4C4C3N4E3Q4A
15741,桃園市政府水務局,108年度桃園市（南區）天然災害緊急搶救工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123262C253C2E&iuid=3T3F4C4C3N4E3Q4A
15742,桃園市政府水務局,108年度桃園市河川構造物維護工程(北區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q252123252F252R2E&iuid=3T3F4C4C3N4E3Q4A
15743,桃園市政府水務局,108年桃園市雨水下水道維護工程（開口契約）(北區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I272426282A47&iprjno=1P1Q2521232628253C2D&iuid=3T3F4C4C3N4E3Q4A
15744,桃園市政府農業局,108年度永興社區及內柵社區農村環境綠美化及溝渠改善工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I252426282A47&iprjno=1P1Q2620292526252R2T2F&iuid=3T3F4C4C3N4E3Q4A
15745,桃園市政府工務局養護工程處,107年度桃園市轄區橋隧維修工程開口契約(第二工區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q242122262A252R2T2H2D2K&iuid=3T3F4C4C3N4E3Q4A
15746,桃園市政府工務局養護工程處,108年度人行道巡查及修繕工程開口契約(第二工區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q252123262E252R2T2F2D2K&iuid=3T3F4C4C3N4E3Q4A
15747,桃園市政府工務局養護工程處,108年度桃園市轄區橋隧維修工程開口契約(第一工區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q252123262D252R2T2L2D2J&iuid=3T3F4C4C3N4E3Q4A
15748,桃園市政府工務局養護工程處,「綠驛草妍道-蘆竹區山外路休憩環境營造計畫工程」,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q2521232427252R2T2F&iuid=3T3F4C4C3N4E3Q4A
15749,桃園市政府工務局養護工程處,108年度「桃園市政府工務局管轄道路路平專案改善預約式工程」─第三工區(蘆竹區、大園區、新屋區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1O221S28222523292A2K2J2J2L&iuid=3T3F4C4C3N4E3Q4A
15750,桃園市政府工務局養護工程處,桃園市平鎮區人本示範道路-延平路二段(育英路-環南路)道路多目標改善工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q2520282627252R2T2H&iuid=3T3F4C4C3N4E3Q4A
15751,桃園市政府工務局養護工程處,108年度桃園市寬頻共同管道修繕工程(開口契約)(北區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q252123262D252R2T2N&iuid=3T3F4C4C3N4E3Q4A
15752,桃園市政府工務局養護工程處,108年度人行道巡查及修繕工程開口契約(第一工區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q252123262E252R2T2F2D2J&iuid=3T3F4C4C3N4E3Q4A
15753,桃園市政府工務局養護工程處,108年度桃園市寬頻共同管道修繕工程(開口契約)(南區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q252123262D252R2T2N2D2J&iuid=3T3F4C4C3N4E3Q4A
15754,桃園市政府工務局養護工程處,108年度「桃園市政府工務局管轄道路路平專案改善預約式工程」-第一工區(桃園區、龜山區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q262024262C252R2T2F&iuid=3T3F4C4C3N4E3Q4A
15755,桃園市政府工務局養護工程處,108年度「桃園市政府工務局管轄道路路平專案改善預約式工程」–第二工區（中壢區、楊梅區）,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1O221S28222523292A2K2J2J2K&iuid=3T3F4C4C3N4E3Q4A
15756,桃園市政府工務局養護工程處,108年度桃園市轄區橋隧維修工程開口契約(第二工區),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q252123262D252R2T2L2D2K&iuid=3T3F4C4C3N4E3Q4A
15757,桃園市政府工務局養護工程處,桃園市提升道路品質前瞻計畫-人本示範道路多目標改善工程C案,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I23332A282A47&iprjno=1P1Q25202A252A252R2T2H&iuid=3T3F4C4C3N4E3Q4A
15758,桃園市政府工務局新建工程處,106年度「桃園市道路、橋梁、建物等設施........工程開口契約(第三標)」(詳附加說明欄),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I233329282A47&iprjno=1P1Q2420292429252R2T2F&iuid=3T3F4C4C3N4E3Q4A
15759,桃園市政府工務局新建工程處,龍慈路延伸至台66線道路新闢工程(都內段),http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I233329282A47&iprjno=1P1Q2421232429252R2D&iuid=3T3F4C4C3N4E3Q4A
15760,桃園市政府工務局新建工程處,桃園捷運A10站區區段徵收工程,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I233329282A47&iprjno=1P1Q2420252726252R2D&iuid=3T3F4C4C3N4E3Q4A
15761,桃園市政府工務局新建工程處,107-108年度「桃園市道路橋梁新建、設施改善及瓶頸打通工程開口契約」(第一標及第二標)-第二標,http://cmdweb.pcc.gov.tw/pccms/owa/guesmap.prnprj?iwkut=1R241S2I233329282A47&iprjno=1P1Q252029242B252R2T2F2D2J&iuid=3T3F4C4C3N4E3Q4A
